Timestamp,accX_shoulder_r,accY_shoulder_r,accZ_shoulder_r,magX_shoulder_r,magY_shoulder_r,magZ_shoulder_r,gyroX_shoulder_r,gyroY_shoulder_r,gyroZ_shoulder_r,accX_shoulder_l,accY_shoulder_l,accZ_shoulder_l,magX_shoulder_l,magY_shoulder_l,magZ_shoulder_l,gyroX_shoulder_l,gyroY_shoulder_l,gyroZ_shoulder_l,accX_back,accY_back,accZ_back,magX_back,magY_back,magZ_back,gyroX_back,gyroY_back,gyroZ_back,accX_neck,accY_neck,accZ_neck,magX_neck,magY_neck,magZ_neck,gyroX_neck,gyroY_neck,gyroZ_neck,Classification
1635194268,1.065917969,0.13671875,1.797363281,-0.152587891,-0.518798828,1.205444336,227.757265,23.09059829,50.37948718,-0.78515625,0.060546875,1.815429688,-1.914978027,1.579284668,-0.74005127,29.08815629,-134.4952381,36.13528694,0.322753906,1.732910156,0.888183594,0.419616699,1.976013184,0.854492188,-98.06007326,92.06251526,11.995116,0.108886719,-1.905273438,-0.072265625,-1.411437988,2.151489258,2.578735352,3.898412698,-23.24053724,3.298656899,1
1635194268,1.065917969,0.13671875,1.797363281,-0.152587891,-0.518798828,1.205444336,227.757265,23.09059829,50.37948718,-0.78515625,0.060546875,1.815429688,-1.914978027,1.579284668,-0.74005127,29.08815629,-134.4952381,36.13528694,0.320800781,1.76953125,0.9765625,-0.076293945,6.469726563,-1.029968262,-98.95970696,93.71184371,12.44493284,0.108886719,-1.905273438,-0.072265625,-1.411437988,2.151489258,2.578735352,3.898412698,-23.24053724,3.298656899,1
1635194269,1.091796875,0.147460938,1.80078125,-8.277893066,-1.907348633,3.005981445,228.9567766,21.44126984,48.43028083,-0.770996094,0.041992188,1.7890625,2.624511719,1.991271973,0.282287598,27.73870574,-134.1953602,35.23565324,0.320800781,1.76953125,0.9765625,-0.076293945,6.469726563,-1.029968262,-98.95970696,93.71184371,12.44493284,0.115722656,-1.947753906,-0.065429688,-0.053405762,1.075744629,2.44140625,5.247863248,-22.94065934,5.097924298,1
1635194270,1.098632813,0.061523438,1.764648438,-13.73291016,0.495910645,4.249572754,226.1079365,21.89108669,49.92967033,-0.766113281,0.008789063,1.781738281,0.221252441,2.586364746,-0.701904297,28.93821734,-135.0949939,36.43516484,0.325683594,1.776367188,0.974609375,4.920959473,2.807617188,-0.556945801,-98.06007326,92.81221001,12.29499389,0.09765625,-1.947265625,-0.051269531,6.576538086,1.46484375,4.600524902,5.697680098,-22.94065934,3.298656899,1
1635194271,1.098632813,0.061523438,1.764648438,-13.73291016,0.495910645,4.249572754,226.1079365,21.89108669,49.92967033,-0.812011719,-0.296875,1.720214844,-10.89477539,3.295898438,-3.700256348,30.13772894,-133.4456654,36.13528694,0.23828125,1.901855469,0.815917969,5.401611328,-3.204345703,1.174926758,-98.65982906,92.36239316,13.34456654,0.013183594,-1.925292969,0.173828125,4.058837891,1.167297363,3.982543945,7.197069597,-22.34090354,3.898412698,1
1635194271,1.129882813,-0.2578125,1.8046875,14.71710205,0.48828125,0.686645508,225.5081807,23.09059829,50.37948718,-0.812011719,-0.296875,1.720214844,-10.89477539,3.295898438,-3.700256348,30.13772894,-133.4456654,36.13528694,0.23828125,1.901855469,0.815917969,5.401611328,-3.204345703,1.174926758,-98.65982906,92.36239316,13.34456654,0.013183594,-1.925292969,0.173828125,4.058837891,1.167297363,3.982543945,7.197069597,-22.34090354,3.898412698,1
1635194272,1.129882813,-0.2578125,1.8046875,14.71710205,0.48828125,0.686645508,225.5081807,23.09059829,50.37948718,-0.768066406,-0.303710938,1.727539063,3.723144531,-0.053405762,3.448486328,29.08815629,-134.1953602,33.13650794,0.155273438,1.890136719,0.719726563,-9.284973145,2.861022949,2.128601074,-96.26080586,93.11208791,13.34456654,-0.013183594,-1.913574219,0.177734375,-5.180358887,1.731872559,0.74005127,3.898412698,-22.19096459,3.298656899,1
1635194272,1.129882813,-0.1640625,1.775878906,5.889892578,2.853393555,-1.853942871,224.3086691,24.44004884,45.28156288,-0.768066406,-0.303710938,1.727539063,3.723144531,-0.053405762,3.448486328,29.08815629,-134.1953602,33.13650794,0.155273438,1.890136719,0.719726563,-9.284973145,2.861022949,2.128601074,-96.26080586,93.11208791,13.34456654,-0.013183594,-1.913574219,0.177734375,-5.180358887,1.731872559,0.74005127,3.898412698,-22.19096459,3.298656899,1
1635194272,1.129882813,-0.1640625,1.775878906,5.889892578,2.853393555,-1.853942871,224.3086691,24.44004884,45.28156288,-0.768554688,-0.293945313,1.727050781,0.930786133,1.502990723,0.442504883,28.03858364,-135.2449328,31.78705739,0.196289063,1.915039063,0.762207031,0.015258789,-0.061035156,1.22833252,-95.36117216,93.26202686,13.19462759,-0.013183594,-1.913574219,0.177734375,-5.180358887,1.731872559,0.74005127,3.898412698,-22.19096459,3.298656899,1
1635194273,1.12890625,-0.161132813,1.776367188,-5.233764648,0.617980957,1.998901367,224.0087912,21.44126984,48.13040293,-0.768554688,-0.293945313,1.727050781,0.930786133,1.502990723,0.442504883,28.03858364,-135.2449328,31.78705739,0.196289063,1.915039063,0.762207031,0.015258789,-0.061035156,1.22833252,-95.36117216,93.26202686,13.19462759,-0.020507813,-1.931152344,0.184082031,-1.884460449,0.213623047,1.983642578,2.848840049,-23.69035409,0.5997558,1
1635194274,1.12890625,-0.161132813,1.776367188,-5.233764648,0.617980957,1.998901367,224.0087912,21.44126984,48.13040293,-0.795410156,-0.303222656,1.73046875,0.25177002,1.419067383,0.450134277,28.03858364,-132.9958486,32.38681319,0.206054688,1.924316406,0.745605469,-0.770568848,1.06048584,0.80871582,-96.11086691,93.26202686,13.19462759,-0.008300781,-1.914550781,0.22265625,-0.160217285,1.22833252,2.746582031,3.448595849,-22.64078144,2.399023199,1
1635194274,1.186035156,-0.121582031,1.953125,-5.615234375,-1.586914063,1.335144043,223.1091575,20.99145299,46.18119658,-0.795410156,-0.303222656,1.73046875,0.25177002,1.419067383,0.450134277,28.03858364,-132.9958486,32.38681319,0.206054688,1.924316406,0.745605469,-0.770568848,1.06048584,0.80871582,-96.11086691,93.26202686,13.19462759,-0.008300781,-1.914550781,0.22265625,-0.160217285,1.22833252,2.746582031,3.448595849,-22.64078144,2.399023199,1
1635194275,1.127929688,-0.200195313,1.7578125,-1.243591309,-0.190734863,1.045227051,222.3594628,22.04102564,46.63101343,-0.799316406,-0.292480469,1.740234375,-0.152587891,1.724243164,0.328063965,29.53797314,-134.1953602,33.13650794,0.217285156,1.922851563,0.730957031,-0.816345215,0.617980957,1.121520996,-96.71062271,92.51233211,13.49450549,-0.010253906,-1.894042969,0.220703125,-1.29699707,1.190185547,3.33404541,2.848840049,-23.24053724,0.8996337,1
1635194276,1.155273438,-0.174804688,1.759765625,-1.319885254,-0.221252441,1.068115234,225.0583639,22.64078144,47.08083028,-0.791015625,-0.273925781,1.756835938,-0.221252441,1.533508301,0.579833984,28.63833944,-133.8954823,32.53675214,0.19921875,1.884277344,0.701660156,-1.327514648,2.250671387,0.465393066,-93.86178266,92.96214896,14.24420024,-0.0078125,-1.915527344,0.21484375,-1.045227051,1.625061035,2.67791748,4.947985348,-22.94065934,2.698901099,1
1635194276,1.155273438,-0.174804688,1.759765625,-1.319885254,-0.221252441,1.068115234,225.0583639,22.64078144,47.08083028,-0.791015625,-0.273925781,1.756835938,-0.221252441,1.533508301,0.579833984,28.63833944,-133.8954823,32.53675214,0.19921875,1.884277344,0.701660156,-1.327514648,2.250671387,0.465393066,-93.86178266,92.96214896,14.24420024,-0.0078125,-1.915527344,0.21484375,-1.045227051,1.625061035,2.67791748,4.947985348,-22.94065934,2.698901099,1
1635194277,1.138183594,-0.187988281,1.732421875,-6.706237793,-1.197814941,2.418518066,224.608547,22.94065934,47.08083028,-0.803710938,-0.290039063,1.73828125,-0.747680664,1.373291016,0.427246094,29.23809524,-133.5956044,31.93699634,0.211914063,1.908203125,0.708984375,-0.434875488,0.701904297,0.999450684,-96.41074481,91.16288156,14.54407814,-0.01953125,-1.899414063,0.218261719,-0.190734863,1.251220703,2.922058105,3.448595849,-23.24053724,0.2998779,1
1635194277,1.138183594,-0.187988281,1.732421875,-6.706237793,-1.197814941,2.418518066,224.608547,22.94065934,47.08083028,-0.803710938,-0.290039063,1.73828125,-0.747680664,1.373291016,0.427246094,29.23809524,-133.5956044,31.93699634,0.211914063,1.908203125,0.708984375,-0.434875488,0.701904297,0.999450684,-96.41074481,91.16288156,14.54407814,-0.01953125,-1.899414063,0.218261719,-0.190734863,1.251220703,2.922058105,3.448595849,-23.24053724,0.2998779,1
1635194278,1.120117188,-0.182617188,1.663085938,-2.27355957,-0.633239746,1.327514648,225.2083028,23.09059829,46.18119658,-0.799316406,-0.30859375,1.73828125,0.564575195,2.143859863,0.679016113,27.28888889,-134.4952381,33.73626374,0.213867188,1.902832031,0.723144531,-0.427246094,0.65612793,1.441955566,-95.51111111,93.41196581,13.64444444,0.00390625,-1.923339844,0.229003906,-0.816345215,1.22833252,1.960754395,3.448595849,-23.24053724,1.949206349,1
1635194278,1.120117188,-0.182617188,1.663085938,-2.27355957,-0.633239746,1.327514648,225.2083028,23.09059829,46.18119658,-0.799316406,-0.30859375,1.73828125,0.564575195,2.143859863,0.679016113,27.28888889,-134.4952381,33.73626374,0.213867188,1.902832031,0.723144531,-0.427246094,0.65612793,1.441955566,-95.51111111,93.41196581,13.64444444,0.00390625,-1.923339844,0.229003906,-0.816345215,1.22833252,1.960754395,3.448595849,-23.24053724,1.949206349,1
1635194279,1.08984375,-0.266601563,1.453613281,7.56072998,2.471923828,-1.586914063,226.2578755,20.54163614,48.28034188,-0.782714844,-0.276855469,1.74609375,0.564575195,1.205444336,0.885009766,29.53797314,-134.1953602,32.08693529,0.217285156,1.908691406,0.75,-1.525878906,0.434875488,0.968933105,-95.36117216,92.96214896,13.94432234,-0.006835938,-1.928710938,0.171875,-0.946044922,1.365661621,2.136230469,5.247863248,-22.64078144,2.998778999,1
1635194279,1.08984375,-0.266601563,1.453613281,7.56072998,2.471923828,-1.586914063,226.2578755,20.54163614,48.28034188,-0.782714844,-0.276855469,1.74609375,0.564575195,1.205444336,0.885009766,29.53797314,-134.1953602,32.08693529,0.217285156,1.908691406,0.75,-1.525878906,0.434875488,0.968933105,-95.36117216,92.96214896,13.94432234,-0.006835938,-1.928710938,0.171875,-0.946044922,1.365661621,2.136230469,5.247863248,-22.64078144,2.998778999,1
1635194280,1.11328125,-0.251464844,1.623046875,1.289367676,-2.296447754,0.564575195,225.9579976,21.74114774,47.53064713,-0.795410156,-0.287597656,1.721191406,0.755310059,0.663757324,0.579833984,28.93821734,-134.645177,32.98656899,0.213378906,1.906738281,0.739257813,-0.915527344,-0.015258789,0.846862793,-95.36117216,92.96214896,14.24420024,0.000488281,-1.916992188,0.163085938,-1.022338867,1.190185547,2.906799316,4.198290598,-23.99023199,0.8996337,1
1635194281,1.15234375,-0.169433594,1.83984375,20.14160156,0.503540039,-3.379821777,225.2083028,21.74114774,47.23076923,-0.801269531,-0.2890625,1.737792969,0.518798828,1.518249512,0.701904297,28.63833944,-134.645177,34.03614164,0.220214844,1.913574219,0.745605469,-1.594543457,1.998901367,1.045227051,-96.11086691,91.46275946,14.24420024,-0.007324219,-1.91796875,0.190429688,-0.816345215,0.915527344,2.35748291,5.397802198,-23.54041514,1.799267399,1
1635194281,1.15234375,-0.169433594,1.83984375,20.14160156,0.503540039,-3.379821777,225.2083028,21.74114774,47.23076923,-0.801269531,-0.2890625,1.737792969,0.518798828,1.518249512,0.701904297,28.63833944,-134.645177,34.03614164,0.220214844,1.913574219,0.745605469,-1.594543457,1.998901367,1.045227051,-96.11086691,91.46275946,14.24420024,-0.007324219,-1.91796875,0.190429688,-0.816345215,0.915527344,2.35748291,5.397802198,-23.54041514,1.799267399,1
1635194282,1.10546875,-0.23046875,1.573730469,-2.304077148,0.091552734,0.816345215,223.2590965,21.44126984,47.38070818,-0.795410156,-0.279785156,1.728515625,0.244140625,1.907348633,0.030517578,30.13772894,-135.5448107,33.13650794,0.208007813,1.895996094,0.732421875,-0.396728516,1.373291016,0.762939453,-95.51111111,92.06251526,14.69401709,-0.004394531,-1.930664063,0.180175781,-1.342773438,1.533508301,1.884460449,2.848840049,-24.73992674,0.5997558,1
1635194282,1.10546875,-0.23046875,1.573730469,-2.304077148,0.091552734,0.816345215,223.2590965,21.44126984,47.38070818,-0.795410156,-0.279785156,1.728515625,0.244140625,1.907348633,0.030517578,30.13772894,-135.5448107,33.13650794,0.208007813,1.895996094,0.732421875,-0.396728516,1.373291016,0.762939453,-95.51111111,92.06251526,14.69401709,-0.004394531,-1.930664063,0.180175781,-1.342773438,1.533508301,1.884460449,2.848840049,-24.73992674,0.5997558,1
1635194283,1.134277344,-0.197265625,1.601074219,19.95849609,1.899719238,-3.021240234,224.9084249,23.54041514,47.53064713,-0.784667969,-0.275390625,1.740234375,0.40435791,0.793457031,1.052856445,29.08815629,-135.2449328,32.38681319,0.204101563,1.897949219,0.774414063,-0.473022461,1.518249512,0.648498535,-96.11086691,93.26202686,12.89474969,-0.002929688,-1.923828125,0.189453125,-1.197814941,1.037597656,1.892089844,4.348229548,-22.79072039,2.099145299,1
1635194283,1.134277344,-0.197265625,1.601074219,19.95849609,1.899719238,-3.021240234,224.9084249,23.54041514,47.53064713,-0.784667969,-0.275390625,1.740234375,0.40435791,0.793457031,1.052856445,29.08815629,-135.2449328,32.38681319,0.204101563,1.897949219,0.774414063,-0.473022461,1.518249512,0.648498535,-96.11086691,93.26202686,12.89474969,-0.002929688,-1.923828125,0.189453125,-1.197814941,1.037597656,1.892089844,4.348229548,-22.79072039,2.099145299,1
1635194284,1.114257813,-0.176269531,1.794921875,10.67352295,0.778198242,-1.098632813,226.2578755,22.79072039,47.98046398,-0.795410156,-0.283691406,1.743164063,-0.518798828,1.815795898,1.052856445,28.48840049,-134.795116,33.73626374,0.215820313,1.907226563,0.770507813,-0.396728516,0.915527344,1.319885254,-96.71062271,92.96214896,13.49450549,0.003417969,-1.907226563,0.211914063,-0.57220459,0.389099121,2.922058105,4.498168498,-22.94065934,0.8996337,1
1635194285,1.114257813,-0.176269531,1.794921875,10.67352295,0.778198242,-1.098632813,226.2578755,22.79072039,47.98046398,-0.80859375,-0.280761719,1.712402344,-0.625610352,0.671386719,0.671386719,29.98778999,-133.2957265,33.58632479,0.213378906,1.907714844,0.740722656,-0.587463379,1.312255859,0.801086426,-97.31037851,93.41196581,12.59487179,0.003417969,-1.907226563,0.211914063,-0.57220459,0.389099121,2.922058105,4.498168498,-22.94065934,0.8996337,1
1635194285,1.131835938,-0.168457031,1.815429688,4.150390625,-0.602722168,-0.465393066,225.5081807,20.54163614,45.88131868,-0.803710938,-0.27734375,1.743652344,-0.701904297,1.640319824,0.25177002,27.28888889,-134.795116,34.48595849,0.232910156,1.908203125,0.728515625,-1.091003418,1.487731934,0.48828125,-96.71062271,93.71184371,13.49450549,0.002929688,-1.904785156,0.204101563,-0.869750977,0.587463379,2.174377441,4.198290598,-24.44004884,0.8996337,1
1635194286,1.122558594,-0.221679688,1.66796875,4.661560059,-0.129699707,-0.57220459,227.3074481,22.04102564,46.18119658,-0.803710938,-0.27734375,1.743652344,-0.701904297,1.640319824,0.25177002,27.28888889,-134.795116,34.48595849,0.232910156,1.908203125,0.728515625,-1.091003418,1.487731934,0.48828125,-96.71062271,93.71184371,13.49450549,0.002929688,-1.904785156,0.204101563,-0.869750977,0.587463379,2.174377441,4.198290598,-24.44004884,0.8996337,1
1635194286,1.122558594,-0.221679688,1.66796875,4.661560059,-0.129699707,-0.57220459,227.3074481,22.04102564,46.18119658,-0.812988281,-0.286132813,1.739257813,-0.40435791,1.510620117,0.389099121,30.88742369,-135.2449328,33.13650794,0.224121094,1.913574219,0.733886719,-1.602172852,0.648498535,0.946044922,-96.41074481,93.26202686,15.29377289,0.00390625,-1.911132813,0.19921875,-2.60925293,0.518798828,2.510070801,2.548962149,-22.79072039,1.799267399,1
1635194287,1.150390625,-0.072753906,2.052734375,-6.637573242,0.701904297,2.265930176,225.9579976,22.04102564,46.18119658,-0.812988281,-0.286132813,1.739257813,-0.40435791,1.510620117,0.389099121,30.88742369,-135.2449328,33.13650794,0.224121094,1.913574219,0.733886719,-1.602172852,0.648498535,0.946044922,-96.41074481,93.26202686,15.29377289,0.00390625,-1.911132813,0.19921875,-2.60925293,0.518798828,2.510070801,2.548962149,-22.79072039,1.799267399,1
1635194287,1.150390625,-0.072753906,2.052734375,-6.637573242,0.701904297,2.265930176,225.9579976,22.04102564,46.18119658,-0.801757813,-0.286621094,1.710449219,-1.091003418,1.502990723,0.213623047,29.23809524,-134.645177,35.38559219,0.221191406,1.9140625,0.753417969,-1.388549805,1.152038574,1.083374023,-96.41074481,93.26202686,14.84395604,0.00390625,-1.911132813,0.19921875,-2.60925293,0.518798828,2.510070801,2.548962149,-22.79072039,1.799267399,1
1635194288,1.186035156,-0.083984375,1.937011719,22.10235596,2.403259277,-4.035949707,225.3582418,21.44126984,46.33113553,-0.801757813,-0.286621094,1.710449219,-1.091003418,1.502990723,0.213623047,29.23809524,-134.645177,35.38559219,0.221191406,1.9140625,0.753417969,-1.388549805,1.152038574,1.083374023,-96.41074481,93.26202686,14.84395604,-0.01171875,-1.90625,0.208984375,-1.525878906,1.083374023,2.304077148,5.697680098,-24.73992674,0.8996337,1
1635194288,1.186035156,-0.083984375,1.937011719,22.10235596,2.403259277,-4.035949707,225.3582418,21.44126984,46.33113553,-0.814941406,-0.263671875,1.735351563,0.671386719,1.220703125,0.350952148,30.13772894,-135.2449328,33.43638584,0.237304688,1.895019531,0.7109375,-1.510620117,1.892089844,0.755310059,-96.26080586,93.86178266,15.44371184,0.004394531,-1.926269531,0.199707031,-1.998901367,1.21307373,2.52532959,5.847619048,-22.34090354,0.74969475,1
1635194289,1.133300781,-0.154296875,1.791992188,-2.906799316,-0.099182129,0.564575195,225.8080586,22.19096459,44.38192918,-0.814941406,-0.263671875,1.735351563,0.671386719,1.220703125,0.350952148,30.13772894,-135.2449328,33.43638584,0.237304688,1.895019531,0.7109375,-1.510620117,1.892089844,0.755310059,-96.26080586,93.86178266,15.44371184,0.004394531,-1.926269531,0.199707031,-1.998901367,1.21307373,2.52532959,5.847619048,-22.34090354,0.74969475,1
1635194290,1.081054688,-0.32421875,1.594726563,2.578735352,2.647399902,-0.442504883,225.3582418,22.19096459,47.83052503,-0.820800781,-0.296386719,1.71484375,0.335693359,0.617980957,0.686645508,29.23809524,-136.1445665,34.03614164,0.231445313,1.923339844,0.76953125,-2.082824707,0.16784668,1.190185547,-96.56068376,92.36239316,15.14383394,0.009765625,-1.923339844,0.18359375,-3.356933594,0.747680664,2.044677734,4.348229548,-22.34090354,2.099145299,1
1635194291,1.182128906,-0.057128906,1.9296875,7.484436035,0.823974609,0.068664551,225.9579976,23.84029304,46.93089133,-0.817382813,-0.272460938,1.741699219,-1.014709473,1.235961914,0.267028809,30.43760684,-133.8954823,33.28644689,0.234863281,1.904296875,0.760742188,-0.732421875,0.80871582,0.915527344,-96.56068376,92.81221001,14.09426129,0.033691406,-1.931152344,0.033203125,-15.4876709,2.388000488,0.457763672,3.298656899,-23.84029304,1.1995116,1
1635194291,1.182128906,-0.057128906,1.9296875,7.484436035,0.823974609,0.068664551,225.9579976,23.84029304,46.93089133,-0.817382813,-0.272460938,1.741699219,-1.014709473,1.235961914,0.267028809,30.43760684,-133.8954823,33.28644689,0.234863281,1.904296875,0.760742188,-0.732421875,0.80871582,0.915527344,-96.56068376,92.81221001,14.09426129,0.033691406,-1.931152344,0.033203125,-15.4876709,2.388000488,0.457763672,3.298656899,-23.84029304,1.1995116,1
1635194292,1.094726563,-0.216308594,1.352050781,-5.699157715,2.395629883,-0.450134277,226.2578755,22.34090354,47.53064713,-0.8359375,-0.121582031,1.732421875,8.079528809,-0.099182129,7.278442383,29.83785104,-136.2945055,33.73626374,0.254882813,1.957519531,0.676269531,-0.48828125,-0.389099121,-1.052856445,-97.61025641,93.41196581,14.09426129,0.244628906,-1.492675781,-1.326660156,-66.84112549,-1.441955566,-2.105712891,5.247863248,-23.24053724,1.349450549,1
1635194292,1.094726563,-0.216308594,1.352050781,-5.699157715,2.395629883,-0.450134277,226.2578755,22.34090354,47.53064713,-0.8359375,-0.121582031,1.732421875,8.079528809,-0.099182129,7.278442383,29.83785104,-136.2945055,33.73626374,0.254882813,1.957519531,0.676269531,-0.48828125,-0.389099121,-1.052856445,-97.61025641,93.41196581,14.09426129,0.244628906,-1.492675781,-1.326660156,-66.84112549,-1.441955566,-2.105712891,5.247863248,-23.24053724,1.349450549,1
1635194293,1.175292969,0.045410156,1.690429688,3.761291504,-1.29699707,0.534057617,228.0571429,22.34090354,46.93089133,-0.805664063,0.036132813,1.735839844,-1.007080078,-2.311706543,1.655578613,31.63711844,-134.795116,35.53553114,0.215820313,1.868652344,0.754394531,-1.037597656,0.602722168,-0.587463379,-94.91135531,92.51233211,15.89352869,0.265136719,-1.586914063,-1.116210938,0.343322754,1.533508301,2.868652344,8.996336996,-20.99145299,12.14505495,1
1635194293,1.175292969,0.045410156,1.690429688,3.761291504,-1.29699707,0.534057617,228.0571429,22.34090354,46.93089133,-0.805664063,0.036132813,1.735839844,-1.007080078,-2.311706543,1.655578613,31.63711844,-134.795116,35.53553114,0.215820313,1.868652344,0.754394531,-1.037597656,0.602722168,-0.587463379,-94.91135531,92.51233211,15.89352869,0.265136719,-1.586914063,-1.116210938,0.343322754,1.533508301,2.868652344,8.996336996,-20.99145299,12.14505495,1
1635194294,1.182128906,0.010742188,1.773925781,-2.578735352,-2.838134766,2.563476563,228.5069597,22.34090354,49.32991453,-0.837402344,0.003417969,1.756835938,-6.721496582,1.770019531,-1.625061035,31.48717949,-135.6947497,36.73504274,0.227539063,1.875,0.755859375,-1.525878906,-0.183105469,1.678466797,-95.81098901,93.11208791,15.74358974,0.133789063,-1.811523438,-0.541015625,41.63360596,-3.761291504,10.6048584,9.146275946,-23.69035409,10.1958486,1
1635194294,1.182128906,0.010742188,1.773925781,-2.578735352,-2.838134766,2.563476563,228.5069597,22.34090354,49.32991453,-0.837402344,0.003417969,1.756835938,-6.721496582,1.770019531,-1.625061035,31.48717949,-135.6947497,36.73504274,0.227539063,1.875,0.755859375,-1.525878906,-0.183105469,1.678466797,-95.81098901,93.11208791,15.74358974,0.133789063,-1.811523438,-0.541015625,41.63360596,-3.761291504,10.6048584,9.146275946,-23.69035409,10.1958486,1
1635194295,1.135742188,-0.217285156,1.250976563,-13.03863525,-0.389099121,3.303527832,227.0075702,22.79072039,46.63101343,-0.831542969,-0.303710938,1.661132813,0.350952148,-0.747680664,1.258850098,30.43760684,-133.2957265,38.08449328,0.236328125,1.935546875,0.727050781,0.900268555,2.365112305,-0.289916992,-96.26080586,92.81221001,15.44371184,-0.005371094,-1.893066406,0.251953125,-4.890441895,1.472473145,1.098632813,7.496947497,-22.64078144,7.197069597,1
1635194296,1.15234375,-0.06640625,1.819824219,2.044677734,0.556945801,0.25177002,225.5081807,23.09059829,46.63101343,-0.812011719,-0.167480469,1.754394531,-0.457763672,1.327514648,0.16784668,31.33724054,-134.1953602,34.78583639,0.214355469,1.875976563,0.787109375,0.48828125,1.327514648,0.328063965,-96.71062271,92.96214896,13.19462759,-0.001953125,-1.903320313,0.118164063,-0.923156738,1.373291016,1.724243164,4.498168498,-21.44126984,3.298656899,1
1635194297,1.15234375,-0.06640625,1.819824219,2.044677734,0.556945801,0.25177002,225.5081807,23.09059829,46.63101343,-0.822265625,-0.163085938,1.758300781,-0.511169434,1.777648926,0.503540039,29.98778999,-134.645177,33.28644689,0.220703125,1.885253906,0.73828125,-0.885009766,1.014709473,1.075744629,-96.41074481,93.71184371,13.94432234,-0.001953125,-1.903320313,0.118164063,-0.923156738,1.373291016,1.724243164,4.498168498,-21.44126984,3.298656899,1
1635194297,1.115234375,-0.095214844,1.653808594,2.159118652,-0.396728516,0.358581543,227.9072039,21.14139194,47.38070818,-0.822265625,-0.163085938,1.758300781,-0.511169434,1.777648926,0.503540039,29.98778999,-134.645177,33.28644689,0.220703125,1.885253906,0.73828125,-0.885009766,1.014709473,1.075744629,-96.41074481,93.71184371,13.94432234,0.00390625,-1.920410156,0.122070313,-0.511169434,1.052856445,2.624511719,4.198290598,-24.44004884,1.949206349,1
1635194298,1.115234375,-0.095214844,1.653808594,2.159118652,-0.396728516,0.358581543,227.9072039,21.14139194,47.38070818,-0.813964844,-0.168457031,1.761230469,-1.220703125,2.227783203,-0.869750977,30.88742369,-133.4456654,33.13650794,0.233398438,1.881835938,0.76171875,1.396179199,2.410888672,0.503540039,-95.81098901,92.36239316,13.04468864,0.00390625,-1.920410156,0.122070313,-0.511169434,1.052856445,2.624511719,4.198290598,-24.44004884,1.949206349,1
1635194298,1.174804688,-0.077636719,1.838378906,3.021240234,-0.007629395,2.670288086,227.0075702,23.09059829,47.98046398,-0.813964844,-0.168457031,1.761230469,-1.220703125,2.227783203,-0.869750977,30.88742369,-133.4456654,33.13650794,0.233398438,1.881835938,0.76171875,1.396179199,2.410888672,0.503540039,-95.81098901,92.36239316,13.04468864,0.010742188,-1.930664063,0.106933594,1.014709473,0.923156738,2.853393555,4.198290598,-23.99023199,2.698901099,1
1635194299,1.174804688,-0.077636719,1.838378906,3.021240234,-0.007629395,2.670288086,227.0075702,23.09059829,47.98046398,-0.894042969,-0.446777344,1.648925781,-15.25115967,7.102966309,-5.500793457,28.18852259,-135.0949939,34.33601954,0.233398438,1.881835938,0.76171875,1.396179199,2.410888672,0.503540039,-95.81098901,92.36239316,13.04468864,0.010742188,-1.930664063,0.106933594,1.014709473,0.923156738,2.853393555,4.198290598,-23.99023199,2.698901099,1
1635194299,1.053222656,-0.768554688,1.357421875,-38.74969482,-5.45501709,6.17980957,227.0075702,22.79072039,47.98046398,-0.894042969,-0.446777344,1.648925781,-15.25115967,7.102966309,-5.500793457,28.18852259,-135.0949939,34.33601954,0.204101563,1.977539063,0.471679688,12.00866699,5.584716797,-0.221252441,-96.56068376,92.06251526,14.69401709,-0.010742188,-1.824707031,0.452148438,12.93945313,4.028320313,3.997802734,4.798046398,-22.34090354,1.499389499,1
1635194300,1.053222656,-0.768554688,1.357421875,-38.74969482,-5.45501709,6.17980957,227.0075702,22.79072039,47.98046398,-0.877441406,-0.524414063,1.642578125,3.456115723,-0.80871582,1.388549805,29.53797314,-133.7455433,33.43638584,0.14453125,1.982910156,0.462890625,-3.25012207,0.198364258,1.441955566,-94.76141636,92.36239316,16.04346764,-0.010742188,-1.824707031,0.452148438,12.93945313,4.028320313,3.997802734,4.798046398,-22.34090354,1.499389499,1
1635194300,1.194335938,-0.453125,1.697265625,-7.110595703,-3.234863281,1.457214355,221.4598291,22.19096459,45.73137973,-0.877441406,-0.524414063,1.642578125,3.456115723,-0.80871582,1.388549805,29.53797314,-133.7455433,33.43638584,0.14453125,1.982910156,0.462890625,-3.25012207,0.198364258,1.441955566,-94.76141636,92.36239316,16.04346764,-0.058105469,-1.878417969,0.428710938,-3.532409668,2.27355957,2.044677734,4.798046398,-22.04102564,1.799267399,1
1635194301,1.116210938,-0.286621094,1.708007813,14.34326172,3.120422363,-5.584716797,221.4598291,22.64078144,42.58266178,-0.825195313,-0.340332031,1.6953125,7.476806641,0.038146973,1.853942871,30.58754579,-134.4952381,32.38681319,0.129394531,1.902832031,0.631835938,-6.072998047,1.052856445,2.502441406,-93.86178266,91.91257631,14.54407814,-0.012695313,-1.905761719,0.172363281,-6.843566895,1.289367676,-0.053405762,3.298656899,-22.34090354,-1.649328449,1
